260.048 0.44706069149044436
265.804 0.34518843355957596
271.56 0.2658086824194124
276.676 0.20511632322348222
284.352 0.15467601087504076
295.236 0.1816168120729159
306.119 0.20270040050377644
316.356 0.15911333676584663
329.796 0.1347013305144237
343.235 0.10907968519884435
357.955 0.07667114789467379
373.317 0.07667114789467379
383.557 0.027044363084053398
398.919 0.05434063369818643
410.444 0.11153426342001459
416.85 0.16356482922215593
421.335 0.2199143863227632
424.541 0.28688100533682676
427.746 0.3770420403748987
430.952 0.4974433608479527
434.158 0.6888884886333365
437.363 1.0089541993024618
441.209 1.7047425628019275
447.614 4.164073788638273
459.139 31.08684273441107
475.141 53.26611936022807
491.143 53.26611936022807
